nodenumber,    x-coordinate,    y-coordinate,    z-coordinate,      x-velocity,      y-velocity,      z-velocity,        pressure
26758,2.81E-02,9.19E-03,1.18E-02,2.61E-01,-1.26E-01,6.30E-04,3.68E-02
26759,2.82E-02,9.27E-03,1.18E-02,2.55E-01,-1.40E-01,4.61E-04,3.63E-02
26760,2.69E-02,7.45E-03,1.03E-02,3.00E-01,-7.45E-02,-1.89E-04,2.95E-02
26761,2.69E-02,7.40E-03,1.06E-02,3.02E-01,-7.20E-02,7.73E-05,2.92E-02
26762,2.76E-02,8.37E-03,1.02E-02,2.84E-01,-1.05E-01,-3.47E-04,3.23E-02
26763,2.76E-02,8.60E-03,1.12E-02,2.78E-01,-1.04E-01,-1.66E-04,3.45E-02
26764,2.72E-02,8.16E-03,1.13E-02,2.90E-01,-8.78E-02,2.59E-04,3.23E-02
26765,2.79E-02,8.32E-03,1.00E-02,2.90E-01,-1.14E-01,-2.56E-04,2.89E-02
26766,2.75E-02,8.89E-03,1.29E-02,2.71E-01,-1.05E-01,3.84E-04,3.62E-02
26767,2.71E-02,8.68E-03,1.29E-02,2.74E-01,-8.69E-02,-3.04E-04,3.77E-02
26768,2.66E-02,9.13E-03,1.27E-02,2.61E-01,-7.21E-02,-3.00E-04,4.34E-02
26769,2.69E-02,9.62E-03,1.25E-02,2.41E-01,-8.45E-02,3.82E-04,4.79E-02
26770,2.76E-02,8.96E-03,1.29E-02,2.67E-01,-1.08E-01,6.01E-04,3.71E-02
26771,2.68E-02,9.56E-03,1.15E-02,2.47E-01,-7.80E-02,-3.91E-04,4.72E-02
26772,2.64E-02,9.09E-03,1.14E-02,2.64E-01,-6.61E-02,-2.39E-04,4.32E-02
26773,2.63E-02,8.79E-03,1.15E-02,2.71E-01,-6.35E-02,4.42E-05,4.12E-02
26774,2.62E-02,8.68E-03,1.20E-02,2.73E-01,-6.02E-02,2.25E-04,4.05E-02
26775,2.70E-02,9.68E-03,1.24E-02,2.39E-01,-8.46E-02,3.74E-04,4.87E-02
26776,2.69E-02,9.65E-03,1.17E-02,2.43E-01,-8.20E-02,-4.16E-04,4.83E-02
26777,2.76E-02,8.85E-03,1.12E-02,2.67E-01,-1.10E-01,-4.60E-04,3.74E-02
26778,2.69E-02,9.29E-03,1.13E-02,2.55E-01,-7.98E-02,-4.09E-04,4.43E-02
26779,2.80E-02,9.31E-03,1.19E-02,2.56E-01,-1.23E-01,6.74E-04,3.89E-02
26780,2.76E-02,9.59E-03,1.20E-02,2.36E-01,-1.05E-01,2.73E-05,4.79E-02
26781,2.74E-02,6.78E-03,8.97E-03,3.21E-01,-7.46E-02,-1.85E-04,2.15E-02
26782,2.66E-02,7.15E-03,9.78E-03,3.04E-01,-7.10E-02,-2.38E-04,2.85E-02
26783,2.66E-02,6.32E-03,9.26E-03,3.17E-01,-6.06E-02,8.11E-06,2.44E-02
26784,2.71E-02,6.26E-03,8.86E-03,3.25E-01,-6.57E-02,-4.17E-05,2.08E-02
26785,2.67E-02,7.33E-03,1.05E-02,3.01E-01,-6.90E-02,1.43E-05,2.99E-02
26786,2.67E-02,7.40E-03,1.03E-02,2.99E-01,-7.04E-02,-1.75E-04,3.07E-02
26787,2.67E-02,5.68E-03,9.64E-03,3.25E-01,-5.58E-02,5.40E-05,2.15E-02
26788,2.69E-02,5.54E-03,1.09E-02,3.28E-01,-5.59E-02,1.18E-04,2.03E-02
26789,2.69E-02,5.87E-03,1.12E-02,3.25E-01,-5.92E-02,8.15E-05,2.14E-02
26790,2.68E-02,6.61E-03,1.12E-02,3.16E-01,-6.35E-02,1.76E-04,2.46E-02
26791,2.92E-02,6.77E-03,7.17E-03,3.60E-01,-1.04E-01,1.15E-03,2.90E-03
26792,2.96E-02,6.78E-03,7.18E-03,3.70E-01,-1.06E-01,1.18E-03,-1.85E-03
26793,2.89E-02,6.65E-03,7.61E-03,3.53E-01,-9.70E-02,8.37E-04,6.23E-03
26794,2.89E-02,6.14E-03,6.77E-03,3.56E-01,-8.28E-02,5.34E-04,6.41E-03
26795,2.84E-02,5.75E-03,7.16E-03,3.52E-01,-7.05E-02,4.27E-04,9.36E-03
26796,2.84E-02,5.79E-03,7.28E-03,3.52E-01,-7.13E-02,4.00E-04,9.59E-03
26797,2.84E-02,5.54E-03,7.21E-03,3.54E-01,-6.76E-02,4.24E-04,9.02E-03
26798,2.84E-02,5.57E-03,7.39E-03,3.53E-01,-6.80E-02,3.99E-04,9.18E-03
26799,2.99E-02,6.61E-03,6.97E-03,3.82E-01,-1.00E-01,9.60E-04,-6.79E-03
26800,2.98E-02,5.49E-03,6.40E-03,3.79E-01,-7.27E-02,6.09E-04,-3.05E-03
26801,2.85E-02,5.43E-03,7.19E-03,3.59E-01,-6.57E-02,4.59E-04,6.64E-03
26802,2.97E-02,5.72E-03,6.38E-03,3.78E-01,-7.62E-02,7.16E-04,-2.90E-03
26803,2.77E-02,8.29E-04,1.14E-02,3.56E-01,-7.67E-03,5.96E-05,1.03E-02
26804,2.78E-02,4.99E-04,1.05E-02,3.57E-01,-4.67E-03,2.14E-05,1.00E-02
26805,2.85E-02,6.59E-04,1.00E-02,3.65E-01,-6.47E-03,3.59E-05,6.60E-03
26806,2.68E-02,1.12E-03,1.10E-02,3.47E-01,-1.01E-02,-2.34E-05,1.41E-02
26807,2.69E-02,7.27E-04,9.96E-03,3.49E-01,-6.49E-03,-1.02E-05,1.36E-02
26808,2.68E-02,7.82E-04,9.79E-03,3.48E-01,-6.59E-03,-1.37E-05,1.38E-02
26809,2.67E-02,1.02E-03,9.54E-03,3.46E-01,-9.50E-03,-2.72E-05,1.46E-02
26810,2.67E-02,1.53E-03,9.50E-03,3.46E-01,-1.39E-02,5.75E-05,1.46E-02
26811,2.66E-02,2.31E-03,1.07E-02,3.44E-01,-2.01E-02,-4.33E-05,1.55E-02
26812,2.67E-02,2.13E-03,1.10E-02,3.44E-01,-1.86E-02,-2.55E-05,1.52E-02
26813,2.85E-02,8.00E-04,9.73E-03,3.64E-01,-8.02E-03,1.87E-05,6.86E-03
26814,2.69E-02,9.22E-04,9.41E-03,3.48E-01,-8.20E-03,2.55E-05,1.37E-02
26815,2.73E-02,1.18E-03,9.06E-03,3.52E-01,-1.09E-02,9.73E-05,1.19E-02
26816,2.72E-02,1.63E-03,9.00E-03,3.51E-01,-1.53E-02,9.75E-05,1.22E-02
26817,2.78E-02,2.43E-03,9.43E-03,3.55E-01,-2.51E-02,8.23E-06,1.03E-02
26818,2.73E-02,1.00E-03,8.69E-03,3.53E-01,-9.25E-03,1.22E-04,1.17E-02
26819,2.78E-02,6.87E-04,8.47E-03,3.57E-01,-6.60E-03,1.16E-04,9.85E-03
26820,2.78E-02,8.55E-04,8.22E-03,3.57E-01,-8.40E-03,1.30E-04,9.82E-03
26821,2.74E-02,1.16E-03,8.43E-03,3.53E-01,-1.10E-02,1.38E-04,1.16E-02
26822,2.87E-02,1.19E-03,7.85E-03,3.66E-01,-1.22E-02,7.83E-05,6.07E-03
26823,2.94E-02,8.28E-04,8.53E-03,3.74E-01,-8.66E-03,8.41E-05,2.50E-03
26824,2.87E-02,4.94E-04,8.95E-03,3.66E-01,-4.81E-03,8.55E-05,6.03E-03
26825,2.87E-02,2.29E-03,7.80E-03,3.65E-01,-2.37E-02,6.49E-05,6.26E-03
26826,2.73E-02,1.93E-03,8.57E-03,3.51E-01,-1.82E-02,6.31E-05,1.23E-02
26827,2.74E-02,2.10E-03,8.52E-03,3.51E-01,-2.02E-02,2.02E-05,1.21E-02
26828,2.87E-02,3.70E-03,7.54E-03,3.63E-01,-4.17E-02,1.01E-04,6.44E-03
26829,2.79E-02,3.15E-03,7.20E-03,3.55E-01,-3.26E-02,1.45E-04,1.04E-02
26830,2.79E-02,2.95E-03,7.23E-03,3.55E-01,-3.04E-02,1.19E-04,1.02E-02
26831,2.87E-02,2.37E-03,7.69E-03,3.65E-01,-2.52E-02,6.04E-05,6.14E-03
26832,2.69E-02,4.07E-03,8.60E-03,3.40E-01,-3.95E-02,1.04E-04,1.63E-02
26833,2.74E-02,3.17E-03,7.40E-03,3.49E-01,-3.12E-02,1.53E-04,1.29E-02
26834,2.73E-02,2.93E-03,7.45E-03,3.49E-01,-2.86E-02,1.22E-04,1.28E-02
26835,2.70E-02,2.46E-03,8.18E-03,3.47E-01,-2.27E-02,3.49E-05,1.39E-02
26836,2.69E-02,3.92E-03,8.69E-03,3.41E-01,-3.55E-02,4.29E-05,1.62E-02
26837,2.97E-02,6.04E-04,8.39E-03,3.77E-01,-6.22E-03,9.67E-05,1.19E-03
26838,2.89E-02,1.33E-03,6.36E-03,3.68E-01,-1.36E-02,1.15E-04,4.83E-03
26839,2.88E-02,1.62E-03,6.32E-03,3.68E-01,-1.68E-02,1.23E-04,5.02E-03
26840,2.88E-02,9.08E-04,6.96E-03,3.68E-01,-9.03E-03,8.92E-05,5.24E-03
26841,2.97E-02,4.38E-04,7.42E-03,3.76E-01,-4.32E-03,1.25E-04,1.30E-03
26842,3.05E-02,6.91E-04,6.91E-03,3.85E-01,-6.99E-03,1.46E-04,-2.90E-03
26843,2.88E-02,2.22E-03,5.67E-03,3.66E-01,-2.41E-02,1.46E-04,5.49E-03
26844,2.83E-02,2.45E-03,5.78E-03,3.61E-01,-2.60E-02,1.49E-04,7.76E-03
26845,2.82E-02,3.58E-03,5.87E-03,3.56E-01,-3.84E-02,8.17E-05,9.25E-03
26846,2.88E-02,4.16E-03,5.77E-03,3.61E-01,-4.96E-02,4.04E-04,6.52E-03
26847,2.89E-02,4.17E-03,5.75E-03,3.64E-01,-4.90E-02,3.52E-04,5.46E-03
26848,2.92E-02,4.15E-03,5.67E-03,3.70E-01,-4.80E-02,3.75E-04,2.72E-03
26849,2.98E-02,2.92E-03,5.47E-03,3.78E-01,-3.26E-02,1.34E-04,-2.50E-04
26850,2.88E-02,4.17E-03,5.81E-03,3.62E-01,-5.21E-02,3.34E-04,6.16E-03
26851,2.83E-02,4.10E-03,6.29E-03,3.56E-01,-4.53E-02,9.76E-05,8.99E-03
26852,2.81E-02,3.86E-03,6.32E-03,3.54E-01,-4.13E-02,1.27E-04,1.04E-02
26853,2.82E-02,2.14E-03,6.17E-03,3.61E-01,-2.26E-02,8.93E-05,8.02E-03
26854,2.88E-02,1.65E-03,6.25E-03,3.67E-01,-1.71E-02,1.26E-04,5.50E-03
26855,2.83E-02,4.33E-03,6.29E-03,3.56E-01,-5.03E-02,9.06E-05,8.72E-03
26856,2.91E-02,4.24E-03,5.64E-03,3.68E-01,-5.10E-02,4.60E-04,3.50E-03
26857,2.98E-02,5.43E-03,6.31E-03,3.80E-01,-7.11E-02,6.60E-04,-3.31E-03
26858,2.56E-02,4.35E-03,9.44E-03,3.26E-01,-3.50E-02,1.43E-05,2.22E-02
26859,2.57E-02,3.77E-03,9.80E-03,3.31E-01,-3.04E-02,-3.85E-05,2.04E-02
26860,2.59E-02,3.96E-03,9.04E-03,3.33E-01,-3.31E-02,-5.83E-07,1.97E-02
26861,2.59E-02,3.97E-03,9.03E-03,3.31E-01,-3.37E-02,1.71E-05,2.03E-02
26862,2.69E-02,4.12E-03,8.59E-03,3.39E-01,-4.02E-02,1.10E-04,1.67E-02
26863,2.57E-02,5.16E-03,9.86E-03,3.21E-01,-4.14E-02,6.82E-05,2.41E-02
26864,2.61E-02,5.16E-03,1.08E-02,3.24E-01,-4.37E-02,1.24E-04,2.28E-02
26865,2.59E-02,3.66E-03,1.01E-02,3.32E-01,-2.90E-02,-3.08E-05,2.00E-02
26866,2.62E-02,4.13E-03,1.10E-02,3.32E-01,-3.62E-02,4.65E-05,1.98E-02
26867,2.56E-02,2.65E-03,8.75E-03,3.33E-01,-2.00E-02,7.48E-05,1.97E-02
26868,2.70E-02,2.39E-03,8.18E-03,3.46E-01,-2.16E-02,2.82E-05,1.43E-02
26869,2.53E-02,2.25E-03,9.43E-03,3.33E-01,-1.61E-02,2.43E-06,2.01E-02
26870,2.54E-02,2.60E-03,1.00E-02,3.32E-01,-1.91E-02,-5.31E-05,2.04E-02
26871,2.56E-02,3.48E-03,1.00E-02,3.31E-01,-2.65E-02,-3.07E-05,2.06E-02
26872,2.86E-02,7.31E-03,8.35E-03,3.35E-01,-1.11E-01,2.34E-04,1.17E-02
26873,2.85E-02,7.14E-03,7.82E-03,3.37E-01,-1.02E-01,7.92E-04,1.25E-02
26874,2.76E-02,6.71E-03,7.66E-03,3.22E-01,-7.95E-02,1.88E-04,2.06E-02
26875,2.74E-02,5.40E-03,8.40E-03,3.37E-01,-5.95E-02,8.71E-05,1.63E-02
26876,2.70E-02,6.29E-03,8.40E-03,3.24E-01,-6.46E-02,-1.71E-05,2.13E-02
26877,2.72E-02,6.63E-03,8.12E-03,3.20E-01,-6.96E-02,1.31E-05,2.25E-02
26878,2.74E-02,6.92E-03,8.81E-03,3.19E-01,-7.77E-02,-2.72E-04,2.22E-02
26879,2.76E-02,5.01E-03,6.34E-03,3.42E-01,-5.43E-02,2.54E-04,1.47E-02
26880,2.65E-02,4.83E-03,7.52E-03,3.32E-01,-4.43E-02,2.81E-04,1.97E-02
26881,2.73E-02,4.89E-03,6.37E-03,3.39E-01,-5.08E-02,1.99E-04,1.63E-02
26882,2.64E-02,4.58E-03,7.58E-03,3.32E-01,-4.09E-02,2.43E-04,1.96E-02
26883,2.68E-02,3.91E-03,6.82E-03,3.39E-01,-3.65E-02,2.59E-04,1.68E-02
26884,2.71E-02,4.15E-03,6.40E-03,3.42E-01,-4.10E-02,2.40E-04,1.56E-02
26885,2.64E-02,6.39E-03,7.99E-03,3.14E-01,-5.88E-02,-1.01E-05,2.59E-02
26886,2.62E-02,6.43E-03,7.94E-03,3.11E-01,-5.66E-02,-1.04E-04,2.71E-02
26887,2.61E-02,6.20E-03,7.66E-03,3.16E-01,-5.23E-02,2.11E-05,2.55E-02
26888,2.58E-02,5.82E-03,7.32E-03,3.17E-01,-4.60E-02,1.03E-04,2.54E-02
26889,2.55E-02,6.49E-03,9.06E-03,3.08E-01,-4.74E-02,-8.22E-06,2.92E-02
26890,2.53E-02,4.62E-03,7.60E-03,3.23E-01,-3.33E-02,9.69E-05,2.38E-02
26891,2.52E-02,5.39E-03,7.43E-03,3.18E-01,-3.85E-02,2.12E-04,2.57E-02
26892,2.52E-02,5.44E-03,7.42E-03,3.17E-01,-3.89E-02,2.15E-04,2.58E-02
26893,2.52E-02,5.39E-03,9.67E-03,3.17E-01,-3.84E-02,7.52E-05,2.60E-02
26894,2.51E-02,6.26E-03,9.16E-03,3.08E-01,-4.24E-02,4.23E-06,2.91E-02
26895,2.48E-02,4.90E-03,9.25E-03,3.18E-01,-3.30E-02,-2.71E-05,2.57E-02
26896,2.51E-02,4.34E-03,8.26E-03,3.23E-01,-3.06E-02,3.19E-05,2.36E-02
26897,2.48E-02,5.87E-03,8.90E-03,3.11E-01,-3.73E-02,-3.88E-06,2.85E-02
26898,2.48E-02,5.06E-03,9.30E-03,3.17E-01,-3.35E-02,-1.38E-05,2.61E-02
26899,2.52E-02,5.43E-03,7.45E-03,3.16E-01,-3.82E-02,2.06E-04,2.64E-02
26900,2.90E-02,9.00E-03,9.91E-03,2.90E-01,-1.79E-01,-4.08E-04,1.67E-02
26901,2.93E-02,9.25E-03,1.00E-02,2.83E-01,-2.02E-01,-2.20E-04,1.17E-02
26902,2.93E-02,9.25E-03,9.47E-03,2.83E-01,-2.01E-01,-7.96E-05,1.19E-02
26903,2.91E-02,9.03E-03,9.52E-03,2.89E-01,-1.80E-01,-3.56E-04,1.63E-02
26904,2.92E-02,8.55E-03,9.22E-03,3.22E-01,-1.73E-01,-1.19E-04,6.05E-03
26905,2.82E-02,7.96E-03,8.82E-03,3.11E-01,-1.17E-01,-1.66E-04,2.03E-02
26906,2.86E-02,7.72E-03,8.17E-03,3.29E-01,-1.19E-01,5.90E-04,1.31E-02
26907,2.82E-02,8.10E-03,8.74E-03,3.05E-01,-1.22E-01,-7.03E-05,2.20E-02
26908,2.93E-02,8.22E-03,8.11E-03,3.36E-01,-1.58E-01,6.17E-04,2.97E-03
26909,2.92E-02,8.64E-03,8.50E-03,3.14E-01,-1.73E-01,2.21E-05,8.88E-03
26910,2.88E-02,8.60E-03,8.78E-03,3.02E-01,-1.58E-01,-6.76E-05,1.73E-02
26911,2.80E-02,8.22E-03,8.75E-03,2.96E-01,-1.18E-01,8.32E-05,2.59E-02
26912,2.81E-02,8.23E-03,8.73E-03,2.97E-01,-1.20E-01,7.72E-05,2.54E-02
26913,2.86E-02,8.79E-03,8.77E-03,2.89E-01,-1.54E-01,1.47E-04,2.25E-02
26914,2.76E-02,8.77E-03,9.67E-03,2.77E-01,-1.10E-01,-2.55E-04,3.36E-02
26915,2.77E-02,8.78E-03,9.43E-03,2.80E-01,-1.10E-01,-1.20E-04,3.26E-02
26916,2.86E-02,9.22E-03,9.21E-03,2.63E-01,-1.62E-01,-8.18E-05,3.01E-02
26917,2.77E-02,8.94E-03,9.51E-03,2.73E-01,-1.12E-01,-1.54E-04,3.44E-02
26918,2.77E-02,8.89E-03,9.63E-03,2.75E-01,-1.12E-01,-1.92E-04,3.40E-02
26919,2.87E-02,9.06E-03,1.01E-02,2.74E-01,-1.68E-01,-5.25E-04,2.54E-02
26920,2.82E-02,9.23E-03,9.77E-03,2.57E-01,-1.40E-01,-4.37E-04,3.59E-02
26921,2.82E-02,9.28E-03,9.43E-03,2.54E-01,-1.42E-01,-8.39E-05,3.67E-02
26922,2.89E-02,9.70E-03,1.03E-02,2.31E-01,-1.88E-01,-4.20E-04,3.25E-02
26923,2.86E-02,9.51E-03,1.03E-02,2.43E-01,-1.67E-01,-5.90E-04,3.44E-02
26924,2.86E-02,9.50E-03,1.07E-02,2.44E-01,-1.66E-01,-5.24E-04,3.43E-02
26925,2.89E-02,9.70E-03,1.08E-02,2.31E-01,-1.89E-01,-5.45E-04,3.22E-02
26926,2.72E-02,9.45E-03,1.05E-02,2.52E-01,-9.41E-02,-3.59E-04,4.37E-02
26927,2.72E-02,9.41E-03,1.04E-02,2.52E-01,-9.29E-02,-3.35E-04,4.40E-02
26928,2.72E-02,9.41E-03,1.05E-02,2.56E-01,-9.42E-02,-3.92E-04,4.23E-02
26929,2.74E-02,8.67E-03,9.94E-03,2.74E-01,-1.00E-01,-3.64E-04,3.61E-02
26930,2.72E-02,9.26E-03,1.03E-02,2.49E-01,-9.57E-02,-2.36E-04,4.49E-02
26931,2.79E-02,9.78E-03,1.05E-02,2.21E-01,-1.24E-01,-5.01E-04,4.91E-02
26932,2.83E-02,9.62E-03,1.09E-02,2.29E-01,-1.49E-01,-5.59E-04,4.24E-02
26933,2.83E-02,9.66E-03,1.02E-02,2.26E-01,-1.49E-01,-6.05E-04,4.34E-02
26934,3.00E-02,7.70E-03,7.38E-03,3.77E-01,-1.44E-01,1.26E-03,-1.30E-02
26935,2.94E-02,8.39E-03,7.48E-03,3.33E-01,-1.66E-01,1.25E-03,1.50E-03
26936,2.93E-02,8.30E-03,7.24E-03,3.37E-01,-1.58E-01,1.29E-03,1.28E-03
26937,2.94E-02,8.23E-03,7.18E-03,3.49E-01,-1.53E-01,1.37E-03,-3.07E-03
26938,2.92E-02,7.14E-03,6.97E-03,3.57E-01,-1.14E-01,1.11E-03,2.87E-03
26939,2.85E-02,7.53E-03,7.54E-03,3.29E-01,-1.11E-01,9.95E-04,1.43E-02
26940,2.90E-02,7.41E-03,6.99E-03,3.48E-01,-1.20E-01,7.03E-04,5.12E-03
26941,2.85E-02,7.79E-03,7.67E-03,3.24E-01,-1.19E-01,1.04E-03,1.53E-02
26942,2.93E-02,8.40E-03,7.56E-03,3.22E-01,-1.65E-01,1.12E-03,7.29E-03
26943,2.91E-02,8.34E-03,7.40E-03,3.18E-01,-1.59E-01,1.28E-03,1.03E-02
26944,2.96E-02,6.91E-03,7.10E-03,3.71E-01,-1.11E-01,1.31E-03,-2.91E-03
26945,3.05E-02,7.67E-03,7.17E-03,3.96E-01,-1.40E-01,1.07E-03,-2.24E-02
26946,3.06E-02,7.72E-03,7.28E-03,4.03E-01,-1.39E-01,1.17E-03,-2.65E-02
26947,3.01E-02,6.82E-03,6.84E-03,3.83E-01,-1.08E-01,7.90E-04,-8.66E-03
26948,3.04E-02,6.96E-03,6.83E-03,3.93E-01,-1.13E-01,5.76E-04,-1.44E-02
26949,2.71E-02,6.67E-03,8.05E-03,3.15E-01,-7.03E-02,1.30E-04,2.44E-02
26950,2.67E-02,8.00E-03,7.72E-03,2.95E-01,-7.47E-02,1.75E-04,3.12E-02
26951,2.67E-02,8.03E-03,7.74E-03,2.91E-01,-7.48E-02,1.94E-04,3.26E-02
26952,2.70E-02,8.27E-03,8.51E-03,2.84E-01,-8.13E-02,5.07E-06,3.48E-02
26953,2.74E-02,6.82E-03,7.48E-03,3.18E-01,-7.86E-02,1.75E-04,2.24E-02
26954,2.80E-02,8.35E-03,7.50E-03,2.89E-01,-1.16E-01,3.40E-04,2.86E-02
26955,2.77E-02,8.34E-03,7.34E-03,2.88E-01,-1.07E-01,9.16E-05,3.02E-02
26956,2.76E-02,7.73E-03,6.95E-03,3.04E-01,-9.16E-02,-1.31E-04,2.64E-02
26957,2.75E-02,7.65E-03,6.94E-03,3.03E-01,-8.73E-02,-1.83E-04,2.70E-02
26958,2.68E-02,8.09E-03,7.52E-03,2.85E-01,-7.69E-02,3.29E-05,3.48E-02
26959,2.67E-02,8.05E-03,7.65E-03,2.91E-01,-7.54E-02,1.87E-04,3.28E-02
26960,2.75E-02,8.48E-03,7.54E-03,2.80E-01,-9.91E-02,6.02E-06,3.41E-02
26961,2.73E-02,8.44E-03,8.56E-03,2.81E-01,-9.18E-02,1.67E-04,3.47E-02
26962,2.77E-02,8.63E-03,8.00E-03,2.76E-01,-1.08E-01,4.22E-04,3.45E-02
26963,2.77E-02,8.62E-03,8.00E-03,2.77E-01,-1.14E-01,4.34E-04,3.35E-02
26964,2.64E-02,8.25E-03,9.40E-03,2.86E-01,-7.19E-02,-1.69E-04,3.49E-02
26965,2.63E-02,8.22E-03,9.64E-03,2.82E-01,-6.80E-02,-7.74E-05,3.64E-02
26966,2.63E-02,8.18E-03,9.58E-03,2.90E-01,-6.80E-02,-1.74E-04,3.39E-02
26967,2.64E-02,7.56E-03,1.01E-02,2.95E-01,-6.78E-02,-1.79E-04,3.21E-02
26968,2.63E-02,7.51E-03,9.92E-03,2.99E-01,-6.77E-02,-2.04E-04,3.07E-02
26969,2.68E-02,8.42E-03,8.71E-03,2.77E-01,-7.66E-02,3.05E-05,3.75E-02
26970,2.72E-02,8.59E-03,8.71E-03,2.76E-01,-8.92E-02,9.70E-05,3.67E-02
26971,2.63E-02,8.23E-03,9.71E-03,2.83E-01,-6.90E-02,-1.21E-04,3.61E-02
26972,3.02E-02,6.85E-03,6.53E-03,3.86E-01,-1.12E-01,5.83E-04,-1.07E-02
26973,3.04E-02,6.97E-03,6.68E-03,3.93E-01,-1.14E-01,5.20E-04,-1.48E-02
26974,3.09E-02,6.82E-03,6.27E-03,4.11E-01,-1.05E-01,7.53E-04,-2.19E-02
26975,3.03E-02,6.53E-03,5.98E-03,3.89E-01,-9.57E-02,9.10E-04,-9.74E-03
26976,2.99E-02,5.85E-03,5.95E-03,3.79E-01,-8.29E-02,9.28E-04,-3.59E-03
26977,3.02E-02,6.44E-03,5.96E-03,3.88E-01,-9.27E-02,9.49E-04,-8.63E-03
26978,2.98E-02,5.71E-03,6.11E-03,3.79E-01,-7.69E-02,8.01E-04,-3.17E-03
26979,3.02E-02,5.89E-03,5.85E-03,3.90E-01,-8.37E-02,1.04E-03,-8.37E-03
26980,3.16E-02,6.48E-03,6.45E-03,4.21E-01,-8.70E-02,8.20E-04,-2.53E-02
26981,3.07E-02,7.81E-03,7.14E-03,4.02E-01,-1.43E-01,1.10E-03,-2.73E-02
26982,3.05E-02,7.74E-03,7.08E-03,3.96E-01,-1.43E-01,1.01E-03,-2.34E-02
26983,3.14E-02,7.89E-03,6.75E-03,4.27E-01,-1.24E-01,5.49E-04,-4.32E-02
26984,3.06E-02,7.58E-03,6.61E-03,4.03E-01,-1.33E-01,2.76E-04,-2.35E-02
26985,3.11E-02,7.68E-03,6.23E-03,4.25E-01,-1.28E-01,5.50E-04,-3.59E-02
26986,3.13E-02,7.81E-03,6.35E-03,4.29E-01,-1.22E-01,5.50E-04,-4.20E-02
26987,3.15E-02,7.61E-03,6.25E-03,4.34E-01,-1.11E-01,7.87E-04,-4.21E-02
26988,3.13E-02,7.43E-03,6.09E-03,4.27E-01,-1.15E-01,7.47E-04,-3.42E-02
26989,3.12E-02,7.03E-03,6.07E-03,4.20E-01,-1.05E-01,7.51E-04,-2.68E-02
26990,3.14E-02,8.17E-03,6.78E-03,4.14E-01,-1.20E-01,4.64E-04,-5.13E-02
26991,3.08E-02,8.31E-03,7.05E-03,4.05E-01,-1.54E-01,4.63E-04,-4.09E-02
26992,2.87E-02,0.00E+00,1.00E-02,3.66E-01,0.00E+00,6.10E-05,6.00E-03
26993,2.87E-02,0.00E+00,8.97E-03,3.66E-01,0.00E+00,8.87E-05,5.86E-03
26994,2.96E-02,0.00E+00,8.45E-03,3.76E-01,0.00E+00,1.07E-04,1.41E-03
26995,2.86E-02,0.00E+00,1.21E-02,3.66E-01,0.00E+00,9.50E-05,6.03E-03
26996,2.77E-02,0.00E+00,1.16E-02,3.57E-01,0.00E+00,4.11E-05,1.01E-02
26997,2.78E-02,0.00E+00,1.05E-02,3.57E-01,0.00E+00,2.74E-05,1.01E-02
26998,2.77E-02,6.52E-04,1.16E-02,3.56E-01,-6.01E-03,6.08E-05,1.04E-02
26999,3.98E-02,0.00E+00,6.80E-03,4.40E-01,0.00E+00,3.57E-04,-3.02E-02
27000,4.07E-02,0.00E+00,7.35E-03,4.40E-01,0.00E+00,3.32E-04,-3.05E-02
27001,3.97E-02,6.57E-04,6.74E-03,4.40E-01,-5.78E-04,3.94E-04,-3.04E-02
27002,3.98E-02,0.00E+00,5.80E-03,4.40E-01,0.00E+00,3.90E-04,-3.02E-02
27003,4.07E-02,0.00E+00,5.25E-03,4.40E-01,0.00E+00,3.86E-04,-3.05E-02
27004,3.98E-02,4.22E-04,5.79E-03,4.40E-01,-3.98E-04,3.90E-04,-3.02E-02
27005,4.07E-02,7.00E-04,5.28E-03,4.41E-01,-3.63E-04,4.33E-04,-3.06E-02
27006,4.12E-02,1.15E-03,5.58E-03,4.41E-01,4.26E-04,4.89E-04,-3.08E-02
27007,4.12E-02,1.36E-03,5.10E-03,4.41E-01,2.33E-04,5.12E-04,-3.08E-02
27008,4.08E-02,2.43E-03,5.03E-03,4.44E-01,1.07E-04,6.13E-04,-3.14E-02
27009,4.14E-02,3.21E-03,4.45E-03,4.44E-01,1.55E-03,6.01E-04,-3.21E-02
27010,3.90E-02,9.67E-04,4.75E-03,4.39E-01,-1.20E-03,4.73E-04,-2.99E-02
27011,3.89E-02,6.65E-04,5.29E-03,4.39E-01,-9.28E-04,4.55E-04,-2.98E-02
27012,4.07E-02,1.09E-03,4.73E-03,4.41E-01,-1.54E-04,4.32E-04,-3.07E-02
27013,4.05E-02,1.17E-03,4.62E-03,4.41E-01,-2.36E-05,4.13E-04,-3.08E-02
27014,3.87E-02,1.21E-03,4.71E-03,4.39E-01,-1.92E-03,4.81E-04,-2.98E-02
27015,3.90E-02,2.29E-03,4.69E-03,4.44E-01,-3.41E-03,7.39E-04,-3.20E-02
27016,4.04E-02,1.91E-03,4.61E-03,4.43E-01,-6.30E-04,5.19E-04,-3.12E-02
27017,3.88E-02,2.34E-03,4.48E-03,4.44E-01,-3.64E-03,7.38E-04,-3.21E-02
27018,3.90E-02,3.41E-03,3.65E-03,4.46E-01,-4.98E-03,7.26E-04,-3.29E-02
